time,snr_lw1,snr_lw2,snr_lw3,snr_lw4,num,Longitude,Latitude,Altitude,Pitch,Yaw,Roll,VelocityX,VelocityY,VelocityZ,BatteryVolts,GPSFix,NumberOfSatellites
2025-05-31 23:22:36.506,28.183281,-1.708622,0.748344,-99,84.700268635796,-78.6961666,35.7275267,25.001,-0.0621137923492405,-0.736896522956412,0.0333242841202862,0.0290188045057232,-0.0180107454318418,0,12.587,6,10
2025-05-31 23:22:37.532,28.683548,0.206861,0.067261,-99,85.7252012209551,-78.6961715313683,35.7275334443714,25.001,-0.256758040674322,-0.74478957924179,0.0414103987967842,1.5439145151676,-0.892989452936621,0,12.587,6,10
2025-05-31 23:22:38.534,28.992474,-0.415001,1.353575,-99,86.7256817130797,-78.696188203907,35.7275561739516,25.0017256817131,-0.396871866845163,-0.529157394211012,0.00582024584543368,3.60490432894422,-2.09081805569566,0,12.587,6,10
2025-05-31 23:22:39.547,29.005154,0.803675,-1.507641,-99,87.7377180837993,-78.6962186610994,35.7275984727499,24.994622819162,-0.505246038082186,-0.692648004149055,0.0851330533985393,5.76347106100653,-3.26837579636922,0,12.587,6,10
2025-05-31 23:22:40.557,26.796703,-0.503317,-1.294704,-99,88.7463250902806,-78.6962623533817,35.727660206721,24.9845367490972,-0.547999238679293,-0.628223744593261,0.0412579838236781,7.63606890799114,-4.35364134479469,-0.0223897527084196,12.587,6,10
2025-05-31 23:22:41.593,22.467106,1.625078,-1.149176,-99,89.7822693724171,-78.6963165207731,35.7277362177915,24.9827822693724,-0.544772860615266,-0.630998154421127,0.0410281910928596,8.4633119924844,-4.87032619917349,-0.0143546125516572,12.587,6,10
2025-05-31 23:22:42.607,22.330696,-0.51363,-0.93298,-99,90.7958663822147,-78.696372948104,35.7278156530308,24.9822041336178,-0.540512207383429,-0.657882727488886,0.0431670680909989,8.76100793173153,-5.03550396586576,-0.01,12.587,6,10
2025-05-31 23:22:43.632,21.671055,-7.521528,-0.341991,-99,91.8194361745066,-78.6964311078619,35.7278970271195,24.9885554893961,-0.537283386747588,-0.624693920496376,0.02799331138058,8.81819436174507,-5.13374925570559,-0.01,12.587,6,10
2025-05-31 23:22:44.636,19.213276,-1.404909,-2.749632,-99,92.8235661066019,-78.6964884256247,35.7279767911489,24.9932942644264,-0.529999596416926,-0.647433842876391,0.0394648471015952,8.79529301680194,-5.12529301680194,-0.00176433893398082,12.587,6,10
2025-05-31 23:22:45.655,18.160164,0.47678,-0.961769,-99,93.8417328992961,-78.6965461420821,35.7280572127258,24.9948417328993,-0.524057764598612,-0.638110386378869,0.0339593924477331,8.74791335503519,-5.09474801302112,0,12.587,6,10
2025-05-31 23:22:46.682,15.562981,0.662216,-1.938267,-99,94.8667276666603,-78.6966040701132,35.7281378247946,24.9932665446667,-0.51958816788533,-0.636568684218992,0.035056391876864,8.67066178666717,-5.05533089333359,0,12.587,6,10
2025-05-31 23:22:47.733,14.83482,0.113108,-0.948606,-99,95.917160466696,-78.696662685838,35.7282195633683,24.9911656790666,-0.520778280319822,-0.642690894105448,0.0376432437838269,8.66,-5.03165679066608,0,12.587,6,10
2025-05-31 23:22:48.734,13.592125,0.890921,-3.421099,-99,96.9172768527689,-78.6967183923207,35.7282973641391,24.9919172768528,-0.522247426826576,-0.635670057807872,0.0351678710310817,8.64165446294462,-5.02082723147231,0,12.587,6,10
2025-05-31 23:22:49.743,13.495689,2.51556,-1.506098,-99,97.9255480158667,-78.6967744604697,35.7283755299712,24.9901489039683,-0.523942692016456,-0.641112708035069,0.0383683325607197,8.65851096031733,-5.02925548015867,0,12.587,6,10
2025-05-31 23:22:50.774,11.666599,1.582836,-1.652706,-99,98.9565856997946,-78.6968321687992,35.7284561050017,24.9890434143002,-0.517048480327564,-0.638347711123701,0.0361480522015695,8.65043414300205,-5.01086828600411,-0.0095658569979462,12.587,6,10
2025-05-31 23:22:51.806,12.51458,0.891666,-0.946447,-99,99.9867269011724,-78.6968892646703,35.7285359713348,24.9899867269012,-0.5220296343874,-0.637989254651481,0.0371739321491031,8.64013273098828,-5.01,-0.000132730988276087,12.587,6,10
2025-05-31 23:22:52.817,12.04892,3.139118,-7.870232,-99,100.997521609684,-78.696945761458,35.7286148066856,24.9919950432194,-0.515522314399273,-0.640002486869166,0.0372157295940347,8.62004956780632,-5.00002478390316,0,12.587,6,10
2025-05-31 23:22:53.826,9.440022,2.798866,-3.2386,-99,102.005874485196,-78.6970014277963,35.728692557035,24.9899941255148,-0.525342825026934,-0.63802568471556,0.0377654057054116,8.64005874485196,-5.01,-5.8744851959117e-05,12.587,6,10
2025-05-31 23:22:54.846,10.107475,0.393578,-1.726355,-99,103.025365016948,-78.6970583102949,35.7287718708618,24.9890760950508,-0.519280068733631,-0.639190662142092,0.0382859138035395,8.64974634983052,-5.01,-0.00974634983052349,12.587,6,10
2025-05-31 23:22:55.854,9.451317,2.739288,-2.323601,-99,104.032323879624,-78.6971143069049,35.728850124495,24.9920323238796,-0.521674615946835,-0.6387040839506,0.0376552184604437,8.63967676120376,-5.00967676120376,0,12.587,6,10
2025-05-31 23:22:56.876,8.994999,2.520187,-2.630857,-99,105.052693769137,-78.6971713245042,35.7289297837671,24.9929473062309,-0.51372200387171,-0.63841867593467,0.0371399751995602,8.62894612461725,-4.99947306230862,0,12.587,6,10
2025-05-31 23:22:57.883,8.549603,2.17979,-3.590223,-99,106.058830755218,-78.69722717099,35.7290077652666,24.992,-0.518978725233573,-0.638534920854228,0.0381309662724847,8.61058830755218,-4.99,0,12.587,6,10
2025-05-31 23:22:58.894,8.568214,2.806084,-2.615904,-99,107.069379300969,-78.6972833366753,35.72908616302,24.992,-0.517600583168051,-0.638537503863394,0.0385039829109053,8.62138758601938,-4.99138758601938,0,12.587,6,10
2025-05-31 23:22:59.906,7.67522,2.873825,-3.026728,-99,108.080290047985,-78.6973392801847,35.7291643545947,24.992080290048,-0.52338033521769,-0.638889117859275,0.0386862434991915,8.64160580095971,-5.01080290047985,0,12.587,6,10
2025-05-31 23:23:00.932,8.06546,2.040833,-3.694309,-99,109.1049128675,-78.6973964436467,35.7292441622211,24.993,-0.5163282437766,-0.638453011786488,0.0379779611444975,8.65685261397499,-5.01790174264999,0,12.587,6,10
2025-05-31 23:23:01.943,6.959999,1.404408,-2.958462,-99,110.115178947747,-78.6974527039495,35.7293227494042,24.993,-0.518051885797445,-0.638389648968287,0.0382535267481389,8.63,-5,0,12.587,6,10
2025-05-31 23:23:02.950,7.753841,2.26194,-2.766661,-99,111.120362406789,-78.6975085921498,35.729400852159,24.993,-0.516777947099677,-0.638338311381146,0.0384021579334206,8.62879637593212,-4.99879637593211,0,12.587,6,10
2025-05-31 23:23:03.966,6.979427,2.207634,-1.703808,-99,112.135868712166,-78.6975650543004,35.7294797434121,24.9928641312878,-0.518636327904929,-0.638197013884463,0.0387513448716396,8.62135868712165,-4.99135868712166,0,12.587,6,10
2025-05-31 23:23:04.985,4.980392,2.639015,-2.561335,-99,113.154656933519,-78.6976216679941,35.7295587704467,24.9921546569335,-0.518736351079675,-0.638732594351345,0.039352151526172,8.63154656933519,-5,0,12.587,6,10
2025-05-31 23:23:06.009,6.425377,2.684006,-4.46888,-99,114.177200284682,-78.6976783700559,35.7296379861822,24.9933544005694,-0.521367033114718,-0.638344860129358,0.0389893625805655,8.64177200284682,-5.00177200284682,0,12.587,6,10
2025-05-31 23:23:07.025,6.409943,3.098705,-3.106104,-99,115.193448629254,-78.6977349750887,35.7297170696482,24.995,-0.518094646119013,-0.638923879016407,0.0393458983586799,8.64419654112237,-5.00806551370746,0,12.587,6,10
2025-05-31 23:23:08.054,3.227169,2.86993,-3.40284,-99,116.221175054341,-78.697792197333,35.7297970410667,24.995,-0.518502356330482,-0.638223714165497,0.0385905479352009,8.62221175054341,-5,0,12.587,6,10
2025-05-31 23:23:09.076,4.632042,2.616104,-2.195709,-99,117.243125126202,-78.6978489934445,35.7298762665098,24.995,-0.519794402743775,-0.638659317083263,0.0394309046095823,8.63,-5,0,12.587,6,10
2025-05-31 23:23:10.098,5.334339,3.5858,-5.126499,-99,118.264084823614,-78.6979053662144,35.7299550968551,24.9973767634125,-0.490799765722339,-0.637765522496863,0.0357481253529558,8.50059843642924,-4.923415401152,-0.00264084823613795,12.587,6,10
2025-05-31 23:23:11.099,3.112942,2.402531,-4.697273,-99,119.264066630303,-78.6979584977049,35.7300293734108,25.0037359333697,-0.376197441498912,-0.634063463193703,0.0214247696086777,7.87065203709142,-4.55684135442453,-0.00735933369697475,12.587,6,10
2025-05-31 23:23:12.112,3.489361,-16.534647,-3.847063,-99,120.2762756733,-78.698006686461,35.7300966278923,25.000237243267,-0.270815443908273,-0.632137777255713,0.0116849354981252,6.79952021897227,-3.95042081235515,0,12.587,6,10
2025-05-31 23:23:13.135,3.302055,1.904547,-3.22506,-99,121.298243298903,-78.6980476490425,35.7301538349757,24.9912105402066,-0.160515677659718,-0.631277153582461,0.00418045686859019,5.58123101039304,-3.26228239180072,0,12.587,6,10
2025-05-31 23:23:14.150,2.446075,2.843475,-3.515301,-99,122.312550866033,-78.6980801575776,35.7301991455964,24.987,-0.0546275431747841,-0.630991165389625,-0.00114873585415408,4.27430734817581,-2.50933583315441,0,12.587,6,10
2025-05-31 23:23:15.159,2.976078,2.896267,-3.889959,-99,123.321046855854,-78.6981036862153,35.7302318372292,24.9879631405676,0.0413675773006135,-0.631426571292526,-0.00634913486384565,2.90411346468669,-1.70711017252372,0,12.587,6,10
2025-05-31 23:23:16.168,3.498192,2.843422,-4.918303,-99,124.329371563958,-78.6981179702867,35.7302516584014,24.9919762293837,0.113301815080155,-0.631768737562412,-0.0110776637337177,1.44264893842293,-0.836859308077092,0,12.587,6,10
2025-05-31 23:23:17.190,2.187763,3.789856,-2.25062,-99,125.349147697215,-78.6981230698295,35.7302587698295,24.9956508523028,0.0921356367503851,-0.6315613746763,-0.00779613028365765,0.210036950754288,-0.110815352030296,0,12.587,6,10
2025-05-31 23:23:18.200,2.153069,2.399876,-5.107403,-99,126.357856393455,-78.6981225916441,35.7302580411447,24.9946421436065,0.0180845762951666,-0.631717089397635,0.000246304230994965,-0.203578563934551,0.137157127869101,0,12.587,6,10
2025-05-31 23:23:19.234,3.469265,2.908428,-5.079306,-99,127.390507129399,-78.6981211094929,35.7302557580365,24.9955620285176,-0.00551350213035864,-0.621292334981033,0.00511061879389006,-0.167044215766142,0.130474643530065,0,12.587,6,10
2025-05-31 23:23:20.238,2.876659,3.698727,-6.33606,-99,128.393897977249,-78.698120303051,35.7302542454918,24.9987877959545,-0.00633709542234944,-0.200799297825234,0.00473638790852116,-0.0724271415925844,0.0921220404550241,0,12.587,6,10
2025-05-31 23:23:21.271,3.033195,3.572914,-4.604017,-99,129.425765054393,-78.698119829694,35.7302535722705,25.0004257650544,-0.00486767249774063,0.885712663150075,0.000572455852411291,-0.0214846989121426,0.08,0,12.587,6,10
2025-05-31 23:23:22.257,-0.820713,3.714542,-6.629709,-99,130.41216612049,-78.6981194763502,35.7302533587834,25.001,-0.00211716584199044,1.22730603454007,0.000495715288125714,-0.01,0.0717566775902092,0,12.587,6,10
2025-05-31 23:23:23.274,3.529324,3.98653,-5.209839,-99,131.427984487999,-78.6981191716046,35.7302533,25.001,-7.49326617933973e-05,0.789803832660068,0.0023548559384826,-0.0142798448799916,0.0557201551200084,0,12.587,6,10
2025-05-31 23:23:24.292,3.268524,3.814907,-4.14159,-99,132.444452213311,-78.6981189111096,35.7302532555548,25.001,0.000560290688581888,1.00295931140895,0.00214905883209594,-0.02,0.0411109557337734,0,12.587,6,10
2025-05-31 23:23:25.305,4.107605,0.018005,-23.188797,-99,133.456195215303,-78.6981187087609,35.7302532,25.001,-0.00055383561741955,1.89354694457212,0.00172723939301172,-0.02,0.0254380478469664,0,12.587,6,10
2025-05-31 23:23:26.326,2.626442,3.67992,-4.850975,-99,134.476296068207,-78.6981185523704,35.7302532,25.001,-0.00171587801104365,2.67774297325747,0.00133762637972456,-0.0247629606820654,0.0152370393179346,0,12.587,6,10
2025-05-31 23:23:27.325,2.992256,6.198689,-4.015442,-99,135.474823436307,-78.6981184525177,35.7302531525177,25.0014748234363,-0.00105863859225101,2.53405311696713,0.00174602158459969,-0.0252517656369283,0.00525176563692826,0,12.587,6,10
2025-05-31 23:23:28.346,3.109966,3.320145,-3.857798,-99,136.495145281969,-78.6981183504855,35.7302530504855,25.0029902905639,-0.000892962774008541,-0.288113354191856,0.00173825115056299,-0.02,0,0,12.587,6,10
2025-05-31 23:23:29.356,2.463116,1.616449,-3.372086,-99,137.503336041018,-78.6981183,35.7302529496664,25.004,-0.00153396893239333,-2.2639218612815,0.000952788977741786,-0.0149666395898156,-0.00503336041018444,0,12.587,6,10
2025-05-31 23:23:30.374,2.556221,2.941219,-4.670546,-99,138.520009636454,-78.698118247999,35.730252847999,25.004,-0.000924191354046133,-2.04213251225595,0.00132670959954997,-0.00479990363546215,-0.01,0,12.587,6,10
2025-05-31 23:23:31.393,4.176319,3.588791,-3.975727,-99,139.538075987067,-78.6981182,35.7302528,25.004,-0.000279198540788128,-2.44796178119224,0.00182160538854146,0,-0.01,0,12.587,6,10
2025-05-31 23:23:32.389,2.169842,1.915823,-4.150768,-99,140.534404850312,-78.6981182,35.7302528,25.004,-0.000628630617045454,-2.1595835643007,0.00146168693081749,0,-0.01,0,12.587,6,10
2025-05-31 23:23:33.395,2.751179,5.56459,-5.186174,-99,141.539278159215,-78.6981182,35.7302527460722,25.0029214436816,-0.0013343834392835,-1.19429120022372,0.000987458643494821,0,-0.01,0,12.587,6,10
2025-05-31 23:23:34.405,2.598713,3.046215,-4.225788,-99,142.548314595518,-78.6981182548315,35.7302527,25.002,-0.00172309415415655,-0.533136390277865,0.000987074080606115,0.00548314595517901,-0.00451685404482099,0,12.587,6,10
2025-05-31 23:23:35.408,2.628487,2.292171,-3.536812,-99,143.549993410096,-78.6981183,35.7302526450007,25.0030999868202,-0.00109990928726123,-0.780391093572249,0.00155080543914252,0.01,0,0,12.587,6,10
2025-05-31 23:23:36.439,3.097263,1.969376,-3.270546,-99,144.57961611786,-78.6981183579616,35.7302526,25.004,-0.000426068537864418,-0.886321271029967,0.00173917267781889,0.01,0,0,12.587,6,10
2025-05-31 23:23:37.443,0.885,2.795776,-4.642435,-99,145.581520621695,-78.6981184581521,35.7302526,25.004,0.000279005368346926,-0.753508517826934,0.00205136205787055,0.01,0,0,12.587,6,10
2025-05-31 23:23:38.484,4.766479,4.568256,-3.535427,-99,146.620263713101,-78.6981185620264,35.7302526620264,25.0027594725738,0.001188099592159,-0.826531531420181,0.00214013812763252,0.01,0.0124052742620244,0,12.587,6,10
2025-05-31 23:23:39.516,3.851593,1.915806,-3.645533,-99,147.649925639055,-78.6981186649926,35.7302527,25.002,0.00144679283730639,-0.804209047926687,0.00183967170706341,0.00350074360945039,0.02,0,12.587,6,10
2025-05-31 23:23:40.505,3.007202,3.89048,-5.088503,-99,148.637537924152,-78.6981187,35.7302527637538,25.0026375379242,0.0016198192991837,-0.812297478756861,0.00207370273788978,0,0.0263753792415169,0,12.587,6,10
2025-05-31 23:23:41.541,2.913105,2.558979,-4.021267,-99,149.672845060284,-78.6981187672845,35.7302528,25.0036728450603,0.00211377492228472,-1.56770187209831,0.000124995049887948,0,0.03,0,12.587,6,10
2025-05-31 23:23:42.562,3.663509,3.169224,-4.246695,-99,150.692739422983,-78.6981188,35.7302528,25.003307260577,0.000826938711897381,-2.72593698786107,-0.00156132339611971,0,0.03,0,12.587,6,10
2025-05-31 23:23:43.573,3.454704,4.927471,-5.455383,-99,151.702329476492,-78.6981188,35.7302528,25.0022976705235,0.00124111843662002,-2.65409678073774,-0.00154615132590727,0,0.03,0,12.587,6,10
2025-05-31 23:23:44.581,3.620171,2.133148,-4.466818,-99,152.70876647123,-78.6981202175329,35.7302507445772,24.9998737005863,-0.205863565084258,-2.35417521490093,-0.0642720092851065,-0.82925677133916,-0.451961200436435,0,12.587,6,10
2025-05-31 23:23:45.581,2.708092,2.400635,-2.952209,-99,153.708432002157,-78.6981307888912,35.7302358022032,25.0018337280086,-0.350221351543546,-2.56359211714535,-0.00825614039103165,-2.65770720453037,-1.54262432271822,0,12.587,6,10
2025-05-31 23:23:46.599,4.605465,2.138988,-3.407749,-99,154.724919258831,-78.6981550527554,35.7302018006408,25.0008252422235,-0.452599907501001,-2.50156245986608,-0.0423865252249122,-4.75608448060262,-2.77990311059666,0,12.587,6,10
2025-05-31 23:23:47.623,2.979305,4.337498,-3.36426,-99,155.748518832733,-78.6981933144203,35.7301482098709,24.9917662928399,-0.581288912777141,-2.47614537076696,-0.049985760090017,-6.89188954873987,-4.04564854091659,0,12.587,6,10
2025-05-31 23:23:48.638,3.492588,5.302292,-4.59313,-99,156.763444471768,-78.6982437571792,35.7300784502758,24.9897634444718,-0.562320965804224,-2.52484138561229,-0.0233528540231662,-8.13000335874383,-4.84097001721356,-0.00763444471767558,12.587,6,10
2025-05-31 23:23:49.647,4.316231,4.2309,-2.748241,-99,157.771364063857,-78.698299859206,35.7300014421486,24.9861431796807,-0.546181994650789,-2.48152740270275,-0.0380514167930509,-8.61997742234997,-5.11341825021713,-0.01,12.587,6,10
2025-05-31 23:23:50.653,2.671597,6.041348,-3.784883,-99,158.777057113941,-78.698358024724,35.7299216908423,24.9857770571139,-0.535226717710012,-2.50637413645593,-0.0242493856766567,-8.7699351402547,-5.21216456911529,-0.01,12.587,6,10
2025-05-31 23:23:51.659,3.735489,3.268417,-1.599981,-99,159.782252111048,-78.6984162923972,35.7298421020832,24.9922580168884,-0.532801081370309,-2.50095275523107,-0.0305345369943441,-8.76653243666856,-5.19870991555807,-0.00217747888951822,12.587,6,10
2025-05-31 23:23:52.670,3.019211,3.135422,-2.907608,-99,160.791754066332,-78.6984744258588,35.7297624306042,24.9947917540663,-0.523217372828902,-2.49588567837324,-0.0305615286335432,-8.73624737801005,-5.15041229668341,0,12.587,6,10
2025-05-31 23:23:53.704,2.944252,4.116592,-4.868956,-99,161.824468605936,-78.6985333122637,35.729681526555,24.9958244686059,-0.523084967017166,-2.50437461095415,-0.0273218304530193,-8.67228719758447,-5.10702125576256,0,12.587,6,10
2025-05-31 23:23:54.698,2.043499,3.282669,-4.002748,-99,162.81699779602,-78.6985894603755,35.7296042375715,24.995183002204,-0.52040798542978,-2.49797030212734,-0.0293055471025064,-8.6518300220398,-5.0918300220398,0,12.587,6,10
2025-05-31 23:23:55.702,2.630669,4.674988,-3.917028,-99,163.820476524653,-78.6986459928283,35.7295263310217,24.995,-0.522706937683903,-2.50022436626728,-0.0276569302398866,-8.61718093901388,-5.07359046950694,0,12.587,6,10
2025-05-31 23:23:56.731,4.194771,4.952549,-3.592251,-99,164.849243544648,-78.6987038274872,35.7294466685496,24.995,-0.521644829561043,-2.50135041288844,-0.0276578631324102,-8.62698487089296,-5.08698487089296,0,12.587,6,10
2025-05-31 23:23:57.736,2.56583,4.884907,-3.303205,-99,165.852912458838,-78.6987603189714,35.7293688139932,24.995,-0.522832225918985,-2.49932798151794,-0.0281885140641128,-8.60441262623486,-5.07294175082324,0,12.587,6,10
